mv_Landlords,mv_Neoclouds,mv_Server providers,tan_Landlords,tan_Neoclouds,tan_Server providers
0.5651315604425428,0.0,0.4348684395574572,0.0,0.3706963864228052,0.6293036135771952
0.45473116017072646,0.0,0.5452688398292735,0.0,0.3503547753559879,0.6496452246440122
0.420007445206893,0.0,0.5799925547931071,0.0,0.4409205409580729,0.5590794590419271
0.46430759103977537,2.168404344971009e-18,0.5356924089602246,0.0,0.0005730878976330195,0.9994269121023671
0.5380726588531599,0.0,0.4619273411468402,0.06363649891816564,0.29327239764999874,0.6430911034318356
0.25927709318158787,1.474514954580286e-17,0.7407229068184121,0.07810786414607752,0.24907710547459458,0.672815030379328
0.5355048023698993,1.734723475976807e-17,0.4644951976301006,0.0,0.3421153040478305,0.6578846959521696
0.28000024297956255,0.0,0.7199997570204375,0.04629099746185296,0.7404856411482067,0.2132233613899404
0.3117681653207923,0.0,0.6882318346792077,0.0,0.17472473167184724,0.8252752683281528
0.4636458984785146,1.474514954580286e-17,0.5363541015214853,0.0,0.0,1.0
0.3943694341296325,3.3610267347050637e-18,0.6056305658703676,0.38962188043283874,0.21746031516693276,0.39291780440022855
0.4113827709311224,3.729655473350135e-17,0.5886172290688776,2.1737024464056467e-16,0.3229773620477299,0.6770226379522698
0.5212992184732003,0.0,0.47870078152679973,0.43636394878861506,0.024441841447691525,0.5391942097636934
0.5558447471185215,4.9439619065339e-17,0.4441552528814785,2.220446049250313e-16,0.0,1.0
0.6038657186142102,0.0,0.39613428138578977,0.0,0.0077770221703934534,0.9922229778296067
0.5645917448478711,0.0,0.435408255152129,0.0,0.4308181021735069,0.5691818978264932
0.47715203243075865,0.0,0.5228479675692415,0.0,0.0,1.0
0.3583799375163739,0.0,0.6416200624836261,0.4286637285216321,0.0,0.571336271478368
0.5675697861537289,0.0,0.43243021384627106,0.16793279055348767,0.19823038795961379,0.6338368214868986
0.4773594117475727,0.0,0.5226405882524273,0.2100778886765575,0.15857472712513201,0.6313473841983106
0.26589404443057574,1.0408340855860843e-17,0.7341059555694242,8.844520451694559e-17,0.6960666793988639,0.3039333206011359
0.37514877239747413,0.0,0.6248512276025259,0.7669641307471285,2.0274580625478933e-17,0.23303586925287142
0.3942411002740339,0.020972398458374186,0.5847865012675919,0.32544169816701657,0.20319847988131945,0.47135982195166404
0.26760718737955674,0.0,0.7323928126204432,0.19908543815410268,0.3013283906031181,0.4995861712427792
0.36902336049237144,1.0408340855860843e-17,0.6309766395076286,0.0,0.36303564917270315,0.6369643508272969
0.5791496688994796,0.0,0.4208503311005204,0.0,0.11808724833740546,0.8819127516625945
0.1741703667808094,0.03015231691479002,0.7956773163044006,0.3837741966965984,0.33633817816156286,0.2798876251418387
0.3648807494564124,3.144186300207963e-18,0.6351192505435875,0.15966380422510937,0.36976184670905166,0.470574349065839
0.5108800750185266,0.0,0.48911992498147344,0.0,0.6072971715583046,0.3927028284416953
0.4728214955558238,3.838075690598686e-17,0.5271785044441761,0.1091741621867179,8.098990228466718e-17,0.890825837813282
0.40296030780156944,0.0,0.5970396921984306,0.0,0.5248119458723491,0.4751880541276508
0.6209939978070391,0.0,0.37900600219296093,0.19380260904018365,0.10461593512164066,0.7015814558381758
0.54642330184995,7.112366251504909e-17,0.4535766981500499,1.1899583550830582e-16,0.22630601833230599,0.7736939816676939
0.4176292889619716,1.951563910473908e-18,0.5823707110380285,0.003913299568111977,0.5141602524606554,0.48192644797123263
0.49440588929444185,0.0,0.5055941107055583,5.733834051846827e-17,0.16525066832670995,0.8347493316732899
