date,MTRN,ENTG,CRS,ATI,ELMT,SPY,SOXX,ITA,XLB,IWM,TNX,IRX,^VIX,HG=F,GC=F,SI=F,CL=F,NG=F,EURUSD=X,DX-Y.NYB
1973-03-02,,,-0.010695230701476599,,,,,,,,0.003007515885668388,-0.006908456324104306,,,,,,,,
1973-03-05,,,0.02702713823228664,,,,,,,,0.0014992131829529853,0.006956515104874272,,,,,,,,
1973-03-06,,,0.01052647579401933,,,,,,,,0.0,0.025906752393038968,,,,,,,,
1973-03-07,,,0.005208528282921954,,,,,,,,-0.002994009197675007,-0.011784540570212165,,,,,,,,
1973-03-08,,,0.0,,,,,,,,0.0015015359025454256,-0.006814303685325762,,,,,,,,
1973-03-09,,,-0.015544388252190733,,,,,,,,0.0014992131829529853,0.0017153051479765757,,,,,,,,
1973-03-12,,,0.0,,,,,,,,0.0,0.006849308357518069,,,,,,,,
1973-03-13,,,0.01052647579401933,,,,,,,,0.002994009197675007,0.020408143405366452,,,,,,,,
1973-03-14,,,-0.02083318028879655,,,,,,,,0.001492571517391239,0.009999990463256836,,,,,,,,
1973-03-15,,,0.010637979886560789,,,,,,,,0.002980623071954014,0.008250856634815396,,,,,,,,
1973-03-16,,,-0.015789536941821614,,,,,,,,0.0059435307191177955,0.016366596145235945,,,,,,,,
1973-03-19,,,-0.016042786190625602,,,,,,,,-0.002954206939861259,0.0016102660198471508,,,,,,,,
1973-03-20,,,-0.010869427010249066,,,,,,,,0.0014815153899017108,0.019292663415434452,,,,,,,,
1973-03-21,,,0.0,,,,,,,,0.0,0.001577247918613356,,,,,,,,
1973-03-22,,,-0.021978354516659748,,,,,,,,0.0,-0.006299206685632552,,,,,,,,
1973-03-23,,,0.0,,,,,,,,0.0,0.0,,,,,,,,
1973-03-26,,,-0.005617812887902862,,,,,,,,-0.004437900708963771,-0.012678276455073134,,,,,,,,
1973-03-27,,,0.0,,,,,,,,-0.001485918106016948,0.004815442972151196,,,,,,,,
1973-03-28,,,0.005649551008368503,,,,,,,,-0.00744043384803128,0.0031948850152176966,,,,,,,,
1973-03-29,,,0.04494350931621183,,,,,,,,0.0014992131829529853,0.0015923171513687606,,,,,,,,
1973-03-30,,,0.0,,,,,,,,0.007485058685592572,0.01748809764412118,,,,,,,,
