task,horizon,ticker,model,regime,value,n,rmse,mae,r2_oos,bias,forecast_correlation,fallback_count,start,end,directional_accuracy,always_up_accuracy,benchmark_directional_accuracy,zero_forecasts,qlike,volatility_rmse,volatility_mae,volatility_correlation
variance,1,CRS,business_pair_ridge,rate_rising_regime,0,16,0.0007693452285345303,0.0005035520825726438,0.25812685429848725,-0.00010036682606404374,0.20284113601081316,0,2023-02-28,2026-01-31,,,,,0.20774501061478703,0.010515727821485509,0.007689224256859292,0.201957658634607
variance,1,CRS,business_pair_ridge,rate_rising_regime,1,28,0.00032892372533828754,0.00025989900475942496,0.39272199063535373,-7.390956692941785e-05,0.25920165247262184,0,2023-01-31,2026-08-31,,,,,0.11597368741862346,0.006125342687351133,0.004901505174386354,0.2626198007161373
variance,1,CRS,business_pair_ridge,calendar_year,2023,12,0.00028194740390202554,0.0002254192542641083,0.4234931058090897,-4.5535883752358325e-05,0.42820250820438394,0,2023-01-31,2023-12-31,,,,,0.07965073580897473,0.005090648190744472,0.0042999497438839475,0.4729644359568833
variance,1,CRS,business_pair_ridge,calendar_year,2024,12,0.000297694795004741,0.0002341368728807,0.23615309744920043,-0.00011342104449148332,0.08707613823970425,0,2024-01-31,2024-12-31,,,,,0.10430361907845093,0.005526653566547527,0.004503093483921292,0.07819759437457517
variance,1,CRS,business_pair_ridge,calendar_year,2025,12,0.0008996886276869969,0.000653718408808575,0.2972283080609921,-8.237286039120834e-05,0.056195030827183655,0,2025-01-31,2025-12-31,,,,,0.3210856683344513,0.012719119160457057,0.010122445920412115,0.03341099099148614
variance,1,CRS,business_pair_ridge,calendar_year,2026,8,0.00031002868683426704,0.0002468388778732,0.131572037174574,-9.742245342847497e-05,0.14521584844967445,0,2026-01-31,2026-08-31,,,,,0.06383789236194082,0.0050128392718725105,0.004145482901744785,0.18583576539668276
variance,1,CRS,ewma94,high_vol_regime,0,32,0.0006350974887734894,0.0004162146519843594,-0.4939749300660352,-3.510142973590935e-05,-0.05057707621729338,0,2023-03-31,2026-08-31,,,,,0.2189623629217865,0.009578970990243447,0.007004313593497053,-0.00945491904406637
variance,1,CRS,ewma94,high_vol_regime,1,12,0.0008193859636986912,0.0006168505439048,0.11603252273894582,0.00010578958622633333,-0.05744020150563481,0,2023-01-31,2026-07-31,,,,,0.2898439808338979,0.012275945260957929,0.010057974395410165,-0.08877675006542515
variance,1,CRS,ewma94,rate_rising_regime,0,16,0.0010193121700372478,0.0007504128149697812,-0.3022715128153115,9.778598226264375e-05,-0.15724179921207543,0,2023-02-28,2026-01-31,,,,,0.3482836722688906,0.014188141946936392,0.011301022501201909,-0.17097231210062563
variance,1,CRS,ewma94,rate_rising_regime,1,28,0.0003936970253790644,0.0003112310839585929,0.12999565623520204,-5.0655229751264273e-05,0.06585599872839769,0,2023-01-31,2026-08-31,,,,,0.1754423081143462,0.007376957274221695,0.005857763132771325,0.0822234873376208
variance,1,CRS,ewma94,calendar_year,2023,12,0.00036832458194820214,0.0002923442264298167,0.016148132664748016,1.2597707050766673e-05,0.2510924355586001,0,2023-01-31,2023-12-31,,,,,0.15426112282972207,0.006810655280086794,0.0055962415366317434,0.2695415718734686
variance,1,CRS,ewma94,calendar_year,2024,12,0.0003663082175308314,0.00026702469154230826,-0.15653069071547754,-3.201767939205832e-05,-0.1841292769194133,0,2024-01-31,2024-12-31,,,,,0.14178734104489518,0.006741574380550114,0.004981652091271574,-0.16153116187523872
variance,1,CRS,ewma94,calendar_year,2025,12,0.001167845402023402,0.0009180227835218416,-0.1841330645989494,5.179823113950831e-05,-0.2173875764620607,0,2025-01-31,2025-12-31,,,,,0.49470946091095414,0.016498284879902344,0.013956489275602398,-0.22989628528937775
variance,1,CRS,ewma94,calendar_year,2026,8,0.00041221830485498544,0.0003740468715536875,-0.5352693631157637,-3.028872780146248e-05,-0.3473480725679345,0,2026-01-31,2026-08-31,,,,,0.12447853575963566,0.0068581416816903265,0.006302641611844888,-0.3558648356434921
variance,1,CRS,garch11,high_vol_regime,0,32,0.0004974328260148356,0.0003741175045491625,0.0835022535044766,0.00012528514193579378,0.06033651520468257,0,2023-03-31,2026-08-31,,,,,0.13656889755192209,0.007933749869067466,0.006370843484789344,0.08024632490601795
variance,1,CRS,garch11,high_vol_regime,1,12,0.0007408139525085443,0.0004957266499123916,0.2774339484644852,0.00010009378780757501,-0.12243408140251184,0,2023-01-31,2026-07-31,,,,,0.25511195120743785,0.011038010194601875,0.008152503440980747,-0.1404373790217647
variance,1,CRS,garch11,rate_rising_regime,0,16,0.0008248628748081487,0.0006252027295931249,0.14719323579797738,9.522488234857496e-05,-0.1052005012479489,0,2023-02-28,2026-01-31,,,,,0.2600756003943694,0.011664974166042348,0.00968553880170758,-0.10164964557199034
variance,1,CRS,garch11,rate_rising_regime,1,28,0.00035943134033871317,0.00028275843825113935,0.27484801708468465,0.0001316661385021107,0.07164961238557369,0,2023-01-31,2026-08-31,,,,,0.11679780463717324,0.006811561745298394,0.0052403004277752395,0.09170325296593786
variance,1,CRS,garch11,calendar_year,2023,12,0.0004258615997007164,0.0003726147202618084,-0.31524078396585486,0.00024422872386287506,0.16675733257100925,0,2023-01-31,2023-12-31,,,,,0.14254634875792863,0.007714807188131502,0.006779953762465686,0.19811050372630926
variance,1,CRS,garch11,calendar_year,2024,12,0.00037387012618437344,0.0002910722483080083,-0.20477339452568644,0.00019479951721334166,-0.03285559168081341,0,2024-01-31,2024-12-31,,,,,0.10879139114557035,0.006849481794454918,0.005341367836686649,-0.025332520828419355
variance,1,CRS,garch11,calendar_year,2025,12,0.000916515364709985,0.0006817375633014418,0.270694820882727,4.1448118752499685e-07,-0.16801273345444404,0,2025-01-31,2025-12-31,,,,,0.3395609886100975,0.01306356631863594,0.010556861579380622,-0.15825645265456828
variance,1,CRS,garch11,calendar_year,2026,8,0.0002669448506378169,0.00022192319525834997,0.3561671482577936,-7.882833941074972e-06,0.02031145597791498,0,2026-01-31,2026-08-31,,,,,0.04259542424845039,0.004347232208876495,0.003694854332829061,0.05858150836000104
variance,1,CRS,garchx_business,high_vol_regime,0,32,0.0006019464780172836,0.0003573918855585719,-0.3420795976597959,6.470440097751562e-05,0.09240806531485872,0,2023-03-31,2026-08-31,,,,,0.14085781364373065,0.008497134474225173,0.005870673281305345,0.15632588112273543
variance,1,CRS,garchx_business,high_vol_regime,1,12,0.0008747395379343816,0.0005695440557879585,-0.007434363466921168,0.00014794125165229168,-0.14651217551814028,0,2023-01-31,2026-07-31,,,,,0.28257952295031113,0.01254612536512775,0.00899585601566059,-0.14529238304927328
variance,1,CRS,garchx_business,rate_rising_regime,0,16,0.0009011294290787074,0.0005867740646606375,-0.01779770606923803,-9.737388627924999e-06,-0.12077212512108769,0,2023-02-28,2026-01-31,,,,,0.2795050731073606,0.012357108814916811,0.00890798879692202,-0.1275377225157206
variance,1,CRS,garchx_business,rate_rising_regime,1,28,0.0005272688776068343,0.00031723871331284283,-0.5604915784079434,0.0001429155024698143,0.17644062414782913,0,2023-01-31,2026-08-31,,,,,0.12236868365304801,0.007919538101269849,0.0054744284442480645,0.22078173174521384
variance,1,CRS,garchx_business,calendar_year,2023,12,0.000297878434479547,0.00023556841136505827,0.35650314235476444,3.9067799546158316e-05,0.2879938120330182,0,2023-01-31,2023-12-31,,,,,0.09154517695807564,0.005622385770026653,0.004544813049832647,0.30958252149868587
variance,1,CRS,garchx_business,calendar_year,2024,12,0.0003625731009680718,0.00029669515647788325,-0.13306546058129887,7.575656023439999e-05,-0.1906525124212186,0,2024-01-31,2024-12-31,,,,,0.11204801085310286,0.006713434314797716,0.005531601989827874,-0.2045245758131763
variance,1,CRS,garchx_business,calendar_year,2025,12,0.0010346342459034694,0.0007103945055269333,0.07059822789853742,-4.3088128320649975e-05,-0.18148622389000174,0,2025-01-31,2025-12-31,,,,,0.3871358345458276,0.01431264276907443,0.010711968154391143,-0.17613359440388368
variance,1,CRS,garchx_business,calendar_year,2026,8,0.000813095247387037,0.00041989651586141246,-4.973280132455648,0.00037312513419863753,0.0384330070388458,0,2026-01-31,2026-08-31,,,,,0.1012070054648801,0.01012982339365579,0.005793902357634767,0.10805478146819995
variance,1,CRS,garchx_industry,high_vol_regime,0,32,0.00046749837662441856,0.00031387403718275623,0.19048904004563283,-5.549915830778748e-05,0.07842736017118095,0,2023-03-31,2026-08-31,,,,,0.13405762251722952,0.007219572603648863,0.0054416359609280795,0.10914188006578834
variance,1,CRS,garchx_industry,high_vol_regime,1,12,0.0008731505774709017,0.0005446646652981084,-0.003777687611075775,0.00015258922330224167,-0.07578091616539284,0,2023-01-31,2026-07-31,,,,,0.26039082611856595,0.012401343570187852,0.008498452725134874,-0.06638411140817367
variance,1,CRS,garchx_industry,rate_rising_regime,0,16,0.0008953311033011782,0.0005666224023626,-0.004741788053386431,-2.3578073917999973e-05,-0.05848624431496476,0,2023-02-28,2026-01-31,,,,,0.2554787091847144,0.012104650515058334,0.008483492618648648,-0.05346966596401876
variance,1,CRS,garchx_industry,rate_rising_regime,1,28,0.000344164103679588,0.000268356669129425,0.33514292141347946,1.5440957016632165e-05,0.0768746028892062,0,2023-01-31,2026-08-31,,,,,0.11881694596495383,0.006461617879067226,0.005013496484033525,0.09256476321337588
variance,1,CRS,garchx_industry,calendar_year,2023,12,0.0002970140307056471,0.00022436694736425834,0.3602324089207355,7.173730610358349e-06,0.2498439793462581,0,2023-01-31,2023-12-31,,,,,0.09756286163371368,0.005565508127881126,0.004361294139992439,0.27258595142347375
variance,1,CRS,garchx_industry,calendar_year,2024,12,0.0003352848930781643,0.000261297168349875,0.031071320412424774,1.8768949440916916e-06,-0.24415946593823293,0,2024-01-31,2024-12-31,,,,,0.10630952771375736,0.006189187708569062,0.004902703457477416,-0.22425109600861712
variance,1,CRS,garchx_industry,calendar_year,2025,12,0.001041282741874021,0.0007215554356970666,0.058615293259760004,-3.351922177114998e-05,-0.1582186828524534,0,2025-01-31,2025-12-31,,,,,0.3781386305618064,0.014402738448478206,0.01085911196084905,-0.17536475059119
variance,1,CRS,garchx_industry,calendar_year,2026,8,0.00030075282419592445,0.0002616638195613875,0.18276028079726814,4.359009604726252e-05,-0.20630659549263372,0,2026-01-31,2026-08-31,,,,,0.0538001993828508,0.004909093377922236,0.004329558593936276,-0.1767259319322631
variance,1,CRS,garchx_market,high_vol_regime,0,32,0.00044469760551476607,0.00029599033632146557,0.2675261902231344,-3.6589390348134355e-05,0.20951508555219295,0,2023-03-31,2026-08-31,,,,,0.11438119050973675,0.006778988338832057,0.005139281793478759,0.2568846779125174
variance,1,CRS,garchx_market,high_vol_regime,1,12,0.0007937225021563315,0.0005251571478431083,0.17053773705543163,0.00015511292592434162,-0.03847065084544296,0,2023-01-31,2026-07-31,,,,,0.25121123500258147,0.011720857336823593,0.008437181659783567,-0.05720388586446003
variance,1,CRS,garchx_market,rate_rising_regime,0,16,0.000836390865987126,0.0005693701912146687,0.1231896165701174,6.036652901068755e-06,-0.029295090572843973,0,2023-02-28,2026-01-31,,,,,0.24755341145972123,0.01155850891349309,0.008728765692192435,-0.03429503678611192
variance,1,CRS,garchx_market,rate_rising_regime,1,28,0.0003102614545521421,0.00023798762417748213,0.45967781132781793,2.1211006197667868e-05,0.23359812327556365,0,2023-01-31,2026-08-31,,,,,0.09692422617810766,0.005920623037937397,0.004501533794058718,0.23734790181446022
variance,1,CRS,garchx_market,calendar_year,2023,12,0.00028726707425464905,0.00024821273349192495,0.4015332763038778,8.989595697919167e-05,0.45195515812307785,0,2023-01-31,2023-12-31,,,,,0.08531738468705108,0.005470916299037566,0.004758470034503333,0.48352790149578934
variance,1,CRS,garchx_market,calendar_year,2024,12,0.0003006303009423671,0.0002561725729762667,0.22101455644762813,3.5544624071916666e-05,-0.05865782564612997,0,2024-01-31,2024-12-31,,,,,0.08569506311589671,0.005595185113018581,0.004831209358572249,-0.04542813053806698
variance,1,CRS,garchx_market,calendar_year,2025,12,0.0009675519510612597,0.0006823113607952666,0.1872099400339713,-2.4612188536016678e-05,-0.13399647532628486,0,2025-01-31,2025-12-31,,,,,0.3562243518459416,0.013652641424896163,0.010431313959451245,-0.1605906469939874
variance,1,CRS,garchx_market,calendar_year,2026,8,0.0002691289009921925,0.0001916520661553375,0.3455888154255876,-6.493076127866248e-05,0.19514395074817423,0,2026-01-31,2026-08-31,,,,,0.043486415069485196,0.004294067703486453,0.0031814096348001465,0.24365973557237197
variance,1,CRS,historical_variance21,high_vol_regime,0,32,0.0006801310769093041,0.0004383359122272875,-0.7133565823916672,-4.7439020458106235e-05,-0.060053665595844956,0,2023-03-31,2026-08-31,,,,,0.3196658300825397,0.010423612405890044,0.007540309649733987,-0.03149312548879864
variance,1,CRS,historical_variance21,high_vol_regime,1,12,0.0009532482403231719,0.0006045885211494334,-0.1963858590103975,0.00011597928900795005,0.0825143352702641,0,2023-01-31,2026-07-31,,,,,0.25834498824520336,0.01285460858824503,0.009236133139186486,0.1597303969470099
variance,1,CRS,historical_variance21,rate_rising_regime,0,16,0.0011449077248424746,0.0007667828324371125,-0.6429641713818739,0.00011521933962025001,-0.09786119294932896,0,2023-02-28,2026-01-31,,,,,0.3914601322158331,0.015290440247562787,0.011242212460222507,-0.0808773825917932
variance,1,CRS,historical_variance21,rate_rising_regime,1,28,0.00041116873207345736,0.0003219030759311642,0.05106314220861663,-7.0350236446e-05,0.18056739781432932,0,2023-01-31,2026-08-31,,,,,0.2523601537903707,0.007835324760518826,0.006151718110648762,0.18097418305040572
variance,1,CRS,historical_variance21,calendar_year,2023,12,0.00034467918825102184,0.0002407908207848917,0.1384144075896191,-4.377338708524975e-06,0.36264060265025255,0,2023-01-31,2023-12-31,,,,,0.18042680827117838,0.006593937148400717,0.004750316191098364,0.35351038576597754
variance,1,CRS,historical_variance21,calendar_year,2024,12,0.00041628376539634985,0.0003196947864655083,-0.49362917327139866,-3.4483704343724975e-05,-0.38437716528908467,0,2024-01-31,2024-12-31,,,,,0.18500750865541152,0.007747185224398046,0.006015101471385378,-0.3811207029415297
variance,1,CRS,historical_variance21,calendar_year,2025,12,0.0013139300886416978,0.0009474579197706916,-0.4989057087469453,2.9511708276058333e-05,-0.09460551533894125,0,2025-01-31,2025-12-31,,,,,0.6226527611465537,0.01772899065975208,0.014043940936526042,-0.031802467932802
variance,1,CRS,historical_variance21,calendar_year,2026,8,0.00043078317940024565,0.0003983111401016625,-0.676669684146407,-1.7631461562125022e-06,-0.09915536332436002,0,2026-01-31,2026-08-31,,,,,0.18405018558824845,0.007466205966936857,0.006801400409201008,-0.13932045301224538
variance,1,CRS,historical_variance252,high_vol_regime,0,32,0.0004621583999042358,0.0003325933938944094,0.20887661778299327,1.3070272807271885e-05,0.09659348926131926,0,2023-03-31,2026-08-31,,,,,0.1330040870908655,0.007336083892459348,0.005799926869791567,0.07967902180138921
variance,1,CRS,historical_variance252,high_vol_regime,1,12,0.0007483867965570449,0.0004902966524805249,0.26258582719549395,4.839436596454169e-05,-0.22701638348311592,0,2023-01-31,2026-07-31,,,,,0.2736234720501063,0.011084277775061983,0.008126307441799504,-0.2377029998013031
variance,1,CRS,historical_variance252,rate_rising_regime,0,16,0.0007917261870378948,0.0005142288088199375,0.21433547997674718,-4.603636289019997e-05,-0.0640321051828184,0,2023-02-28,2026-01-31,,,,,0.2484476931856569,0.010882086130098823,0.007979660301123886,-0.05333916309965707
variance,1,CRS,historical_variance252,rate_rising_regime,1,28,0.00035489436328350714,0.0002963888390453,0.2930391612075326,6.198439027322859e-05,-0.0047280401542143915,0,2023-01-31,2026-08-31,,,,,0.12730176287637363,0.006818561455219699,0.005551385154176502,-0.03792071734957337
variance,1,CRS,historical_variance252,calendar_year,2023,12,0.00037301412351202755,0.0003082262369204916,-0.009064335902578824,0.00020310557580772502,0.15242215428465716,0,2023-01-31,2023-12-31,,,,,0.12944722549449098,0.007217544523725192,0.005807645563827242,0.12376435954756015
variance,1,CRS,historical_variance252,calendar_year,2024,12,0.0003018048519387406,0.0002453892505294583,0.21491573354734117,-4.318507653335834e-05,-0.5661552315031673,0,2024-01-31,2024-12-31,,,,,0.09825781445860772,0.005593480622497251,0.004689330478210148,-0.5479264609672994
variance,1,CRS,historical_variance252,calendar_year,2025,12,0.0009260191782233578,0.0006812218107519,0.2554913291558505,-0.00012853039556445,-0.3852344675042548,0,2025-01-31,2025-12-31,,,,,0.37550519125903525,0.013089742884234385,0.010728946457972519,-0.45611436956978657
variance,1,CRS,historical_variance252,calendar_year,2026,8,0.00025075866316747006,0.00021356260699565005,0.4318775788600605,7.778748461102501e-05,0.5369264152157714,0,2026-01-31,2026-08-31,,,,,0.0376362096204205,0.0041811856450708895,0.003550284891850662,0.5568669127043133
variance,1,CRS,historical_variance63,high_vol_regime,0,32,0.0005195995192977365,0.00035278588621971875,0.0,-5.30662920589625e-05,-0.018718885539600365,0,2023-03-31,2026-08-31,,,,,0.18534378448734862,0.008171708362819647,0.006158445193159024,0.02136435360365911
variance,1,CRS,historical_variance63,high_vol_regime,1,12,0.0008715059904991186,0.0006209281598823416,0.0,0.0001811446690443583,-0.3002555402628544,0,2023-01-31,2026-07-31,,,,,0.31702233977935346,0.013317460817445084,0.009961900718669606,-0.4022416688139541
